zipcode,state,city,zone
90079,CA,Los Angeles,2
90094,CA,Playa Vista,2
90201,CA,Bell Gardens,2
90210,CA,Beverly Hills,2
90211,CA,Beverly Hills,2
90212,CA,Beverly Hills,2
90220,CA,Compton,2
90221,CA,Compton,2
90222,CA,Compton,2
90230,CA,Culver City,2
90232,CA,Culver City,2
90240,CA,Downey,2
90241,CA,Downey,2
90242,CA,Downey,2
90245,CA,El Segundo,2
90247,CA,Gardena,2
90248,CA,Gardena,2
90249,CA,Gardena,2
90250,CA,Hawthorne,2
90254,CA,Hermosa Beach,2
90255,CA,Huntington Park,2
90260,CA,Lawndale,2
90262,CA,Lynwood,2
90266,CA,Manhattan Beach,2
90270,CA,Maywood,2
90272,CA,Pacific Palisades,2
90274,CA,Palos Verdes Peninsula,2
90275,CA,Rancho Palos Verdes,2
90277,CA,Redondo Beach,2
90278,CA,Redondo Beach,2
90280,CA,South Gate,2
90291,CA,Venice,2
90292,CA,Marina Del Rey,2
90293,CA,Playa Del Rey,2
90301,CA,Inglewood,2
90302,CA,Inglewood,2
90303,CA,Inglewood,2
90304,CA,Inglewood,2
90305,CA,Inglewood,2
90401,CA,Santa Monica,2
90402,CA,Santa Monica,2
90403,CA,Santa Monica,2
90404,CA,Santa Monica,2
90405,CA,Santa Monica,2
90501,CA,Torrance,2
90502,CA,Torrance,2
90503,CA,Torrance,2
90504,CA,Torrance,2
90505,CA,Torrance,2
90601,CA,Whittier,2
90602,CA,Whittier,2
90603,CA,Whittier,2
90604,CA,Whittier,2
90605,CA,Whittier,2
90606,CA,Whittier,2
90620,CA,Buena Park,2
90621,CA,Buena Park,2
90623,CA,La Palma,2
90630,CA,Cypress,2
90631,CA,La Habra,2
90638,CA,La Mirada,2
90640,CA,Montebello,2
90650,CA,Norwalk,2
90660,CA,Pico Rivera,2
90670,CA,Santa Fe Springs,2
90680,CA,Stanton,2
90701,CA,Artesia,2
90703,CA,Cerritos,2
90706,CA,Bellflower,2
90710,CA,Harbor City,2
90712,CA,Lakewood,2
90713,CA,Lakewood,2
90715,CA,Lakewood,2
90716,CA,Hawaiian Gardens,2
90717,CA,Lomita,2
90720,CA,Los Alamitos,2
90723,CA,Paramount,2
90731,CA,San Pedro,2
90732,CA,San Pedro,2
90740,CA,Seal Beach,2
90744,CA,Wilmington,2
90745,CA,Carson,2
90746,CA,Carson,2
90755,CA,Signal Hill,2
90802,CA,Long Beach,2
90803,CA,Long Beach,2
90804,CA,Long Beach,2
90805,CA,Long Beach,2
90806,CA,Long Beach,2
90807,CA,Long Beach,2
90808,CA,Long Beach,2
90810,CA,Long Beach,2
90813,CA,Long Beach,2
90814,CA,Long Beach,2
90815,CA,Long Beach,2
90831,CA,Long Beach,2
91001,CA,Altadena,2
91006,CA,Arcadia,2
91007,CA,Arcadia,2
91008,CA,Duarte,2
91010,CA,Duarte,2
91011,CA,La Canada Flintridge,2
91016,CA,Monrovia,2
91020,CA,Montrose,2
91024,CA,Sierra Madre,2
91030,CA,South Pasadena,2
91040,CA,Sunland,2
91042,CA,Tujunga,2
91101,CA,Pasadena,2
91103,CA,Pasadena,2
91104,CA,Pasadena,2
91105,CA,Pasadena,2
91106,CA,Pasadena,2
91107,CA,Pasadena,2
91108,CA,San Marino,2
91201,CA,Glendale,2
91202,CA,Glendale,2
91203,CA,Glendale,2
91204,CA,Glendale,2
91205,CA,Glendale,2
91206,CA,Glendale,2
91207,CA,Glendale,2
91208,CA,Glendale,2
91210,CA,Glendale,2
91214,CA,La Crescenta,2
91303,CA,Canoga Park,2
91306,CA,Winnetka,2
91311,CA,Chatsworth,2
91316,CA,Encino,2
91324,CA,Northridge,2
91325,CA,Northridge,2
91326,CA,Porter Ranch,2
91331,CA,Pacoima,2
91335,CA,Reseda,2
91340,CA,San Fernando,2
91342,CA,Sylmar,2
91343,CA,North Hills,2
91344,CA,Granada Hills,2
91345,CA,Mission Hills,2
91350,CA,Santa Clarita,2
91351,CA,Canyon Country,2
91352,CA,Sun Valley,2
91356,CA,Tarzana,2
91364,CA,Woodland Hills,2
91387,CA,Canyon Country,2
91401,CA,Van Nuys,2
91402,CA,Panorama City,2
91403,CA,Sherman Oaks,2
91405,CA,Van Nuys,2
91406,CA,Van Nuys,2
91411,CA,Van Nuys,2
91423,CA,Sherman Oaks,2
91436,CA,Encino,2
91501,CA,Burbank,2
91502,CA,Burbank,2
91504,CA,Burbank,2
91505,CA,Burbank,2
91506,CA,Burbank,2
91601,CA,North Hollywood,2
91602,CA,North Hollywood,2
91604,CA,Studio City,2
91605,CA,North Hollywood,2
91606,CA,North Hollywood,2
91607,CA,Valley Village,2
91608,CA,Universal City,2
91701,CA,Rancho Cucamonga,2
91702,CA,Azusa,2
91706,CA,Baldwin Park,2
91708,CA,Chino,2
91709,CA,Chino Hills,2
91710,CA,Chino,2
91711,CA,Claremont,2
91722,CA,Covina,2
91723,CA,Covina,2
91724,CA,Covina,2
91730,CA,Rancho Cucamonga,2
91731,CA,El Monte,2
91732,CA,El Monte,2
91733,CA,South El Monte,2
91737,CA,Rancho Cucamonga,2
91739,CA,Rancho Cucamonga,2
91740,CA,Glendora,2
91741,CA,Glendora,2
91744,CA,La Puente,2
91745,CA,Hacienda Heights,2
91746,CA,La Puente,2
91748,CA,Rowland Heights,2
91750,CA,La Verne,2
91752,CA,Mira Loma,2
91754,CA,Monterey Park,2
91755,CA,Monterey Park,2
91761,CA,Ontario,2
91762,CA,Ontario,2
91763,CA,Montclair,2
91764,CA,Ontario,2
91765,CA,Diamond Bar,2
91766,CA,Pomona,2
91767,CA,Pomona,2
91768,CA,Pomona,2
91770,CA,Rosemead,2
91773,CA,San Dimas,2
91775,CA,San Gabriel,2
91776,CA,San Gabriel,2
91780,CA,Temple City,2
91784,CA,Upland,2
91786,CA,Upland,2
91789,CA,Walnut,2
91790,CA,West Covina,2
91791,CA,West Covina,2
91792,CA,West Covina,2
91801,CA,Alhambra,2
91803,CA,Alhambra,2
91902,CA,Bonita,2
91910,CA,Chula Vista,2
91911,CA,Chula Vista,2
91913,CA,Chula Vista,2
91914,CA,Chula Vista,2
91915,CA,Chula Vista,2
91932,CA,Imperial Beach,2
91941,CA,La Mesa,2
91942,CA,La Mesa,2
91945,CA,Lemon Grove,2
91950,CA,National City,2
91977,CA,Spring Valley,2
92003,CA,Bonsall,2
92007,CA,Cardiff By The Sea,2
92008,CA,Carlsbad,2
92009,CA,Carlsbad,2
92010,CA,Carlsbad,2
92011,CA,Carlsbad,2
92014,CA,Del Mar,2
92020,CA,El Cajon,2
92021,CA,El Cajon,2
92024,CA,Encinitas,2
92025,CA,Escondido,2
92026,CA,Escondido,2
92027,CA,Escondido,2
92028,CA,Fallbrook,2
92029,CA,Escondido,2
92037,CA,La Jolla,2
92054,CA,Oceanside,2
92056,CA,Oceanside,2
92057,CA,Oceanside,2
92059,CA,Pala,2
92064,CA,Poway,2
92069,CA,San Marcos,2
92071,CA,Santee,2
92075,CA,Solana Beach,2
92078,CA,San Marcos,2
92081,CA,Vista,2
92083,CA,Vista,2
92084,CA,Vista,2
92091,CA,Rancho Santa Fe,2
92101,CA,San Diego,2
92102,CA,San Diego,2
92103,CA,San Diego,2
92104,CA,San Diego,2
92105,CA,San Diego,2
92106,CA,San Diego,2
92107,CA,San Diego,2
92108,CA,San Diego,2
92109,CA,San Diego,2
92110,CA,San Diego,2
92111,CA,San Diego,2
92113,CA,San Diego,2
92114,CA,San Diego,2
92115,CA,San Diego,2
92116,CA,San Diego,2
92117,CA,San Diego,2
92119,CA,San Diego,2
92120,CA,San Diego,2
92121,CA,San Diego,2
92122,CA,San Diego,2
92123,CA,San Diego,2
92124,CA,San Diego,2
92126,CA,San Diego,2
92127,CA,San Diego,2
92128,CA,San Diego,2
92129,CA,San Diego,2
92130,CA,San Diego,2
92131,CA,San Diego,2
92139,CA,San Diego,2
92154,CA,San Diego,2
92173,CA,San Ysidro,2
92179,CA,San Diego,2
92223,CA,Beaumont,2
92313,CA,Grand Terrace,2
92316,CA,Bloomington,2
92320,CA,Calimesa,2
92324,CA,Colton,2
92335,CA,Fontana,2
92336,CA,Fontana,2
92337,CA,Fontana,2
92345,CA,Hesperia,2
92346,CA,Highland,2
92354,CA,Loma Linda,2
92359,CA,Mentone,2
92373,CA,Redlands,2
92374,CA,Redlands,2
92376,CA,Rialto,2
92377,CA,Rialto,2
92392,CA,Victorville,2
92399,CA,Yucaipa,2
92401,CA,San Bernardino,2
92404,CA,San Bernardino,2
92405,CA,San Bernardino,2
92407,CA,San Bernardino,2
92408,CA,San Bernardino,2
92410,CA,San Bernardino,2
92411,CA,San Bernardino,2
92501,CA,Riverside,2
92503,CA,Riverside,2
92504,CA,Riverside,2
92505,CA,Riverside,2
92506,CA,Riverside,2
92507,CA,Riverside,2
92508,CA,Riverside,2
92509,CA,Riverside,2
92518,CA,March Air Reserve Base,2
92530,CA,Lake Elsinore,2
92532,CA,Lake Elsinore,2
92543,CA,Hemet,2
92545,CA,Hemet,2
92548,CA,Homeland,2
92551,CA,Moreno Valley,2
92553,CA,Moreno Valley,2
92555,CA,Moreno Valley,2
92557,CA,Moreno Valley,2
92562,CA,Murrieta,2
92563,CA,Murrieta,2
92567,CA,Nuevo,2
92570,CA,Perris,2
92571,CA,Perris,2
92582,CA,San Jacinto,2
92583,CA,San Jacinto,2
92584,CA,Menifee,2
92585,CA,Sun City,2
92586,CA,Sun City,2
92587,CA,Sun City,2
92590,CA,Temecula,2
92591,CA,Temecula,2
92592,CA,Temecula,2
92595,CA,Wildomar,2
92596,CA,Winchester,2
92602,CA,Irvine,2
92603,CA,Irvine,2
92604,CA,Irvine,2
92606,CA,Irvine,2
92610,CA,Foothill Ranch,2
92612,CA,Irvine,2
92614,CA,Irvine,2
92617,CA,Irvine,2
92618,CA,Irvine,2
92620,CA,Irvine,2
92624,CA,Capistrano Beach,2
92625,CA,Corona Del Mar,2
92626,CA,Costa Mesa,2
92627,CA,Costa Mesa,2
92629,CA,Dana Point,2
92630,CA,Lake Forest,2
92637,CA,Laguna Woods,2
92646,CA,Huntington Beach,2
92647,CA,Huntington Beach,2
92648,CA,Huntington Beach,2
92649,CA,Huntington Beach,2
92651,CA,Laguna Beach,2
92653,CA,Laguna Hills,2
92655,CA,Midway City,2
92656,CA,Aliso Viejo,2
92657,CA,Newport Coast,2
92660,CA,Newport Beach,2
92661,CA,Newport Beach,2
92662,CA,Newport Beach,2
92663,CA,Newport Beach,2
92672,CA,San Clemente,2
92673,CA,San Clemente,2
92675,CA,San Juan Capistrano,2
92676,CA,Silverado,2
92677,CA,Laguna Niguel,2
92679,CA,Trabuco Canyon,2
92683,CA,Westminster,2
92688,CA,Rancho Santa Margarita,2
92691,CA,Mission Viejo,2
92692,CA,Mission Viejo,2
92694,CA,Ladera Ranch,2
92701,CA,Santa Ana,2
92703,CA,Santa Ana,2
92704,CA,Santa Ana,2
92705,CA,Santa Ana,2
92706,CA,Santa Ana,2
92707,CA,Santa Ana,2
92708,CA,Fountain Valley,2
92780,CA,Tustin,2
92782,CA,Tustin,2
92801,CA,Anaheim,2
92802,CA,Anaheim,2
92804,CA,Anaheim,2
92805,CA,Anaheim,2
92806,CA,Anaheim,2
92807,CA,Anaheim,2
92808,CA,Anaheim,2
92821,CA,Brea,2
92823,CA,Brea,2
92831,CA,Fullerton,2
92832,CA,Fullerton,2
92833,CA,Fullerton,2
92835,CA,Fullerton,2
92840,CA,Garden Grove,2
92841,CA,Garden Grove,2
92843,CA,Garden Grove,2
92844,CA,Garden Grove,2
92845,CA,Garden Grove,2
92860,CA,Norco,2
92861,CA,Villa Park,2
92865,CA,Orange,2
92866,CA,Orange,2
92867,CA,Orange,2
92868,CA,Orange,2
92869,CA,Orange,2
92870,CA,Placentia,2
92879,CA,Corona,2
92880,CA,Corona,2
92881,CA,Corona,2
92882,CA,Corona,2
92883,CA,Corona,2
92886,CA,Yorba Linda,2
92887,CA,Yorba Linda,2
93063,CA,Simi Valley,2
93065,CA,Simi Valley,2
